id,body,index,trail_id,created_at,updated_at
1461,"The trail continues through a pleasant stretch of woodland walking. After crossing Country Club Lane, it once more goes through some backyards and passes another ventilator. It reaches River Road opposite a school. Here, the Aqueduct crosses under Route 9. To avoid an unpleasant walk on this busy highway, the trail turns left and follows River Road. It turns right onto Creighton Avenue, then right once more onto River Road. This stretch of road walking is an interesting change of pace, with beautiful views of the river to the left. The trail turns right onto Scarborough Station Road, which it follows back to Route 9.",6,140,2014-11-25 03:24:20.368517,2014-11-25 03:24:20.368517
1462,"When you reach Route 9, you will notice a large church on the opposite side of the road. Cross the road, bear right, then immediately turn left onto Scarborough Road. Continue for two blocks, then turn right on Long Hill Road. You will see the Aqueduct route crossing the road here; turn left and follow the wide Aqueduct path. After crossing Scarborough Road again, the Aqueduct enters a pleasant wooded section, continuing across an embankment and passing another ventilator. Residential buildings soon appear to the left, after which the Aqueduct curves sharply to the left, passes through a parking lot, and reaches Highland Avenue (Route 9) in Ossining.",7,140,2014-11-25 03:24:20.370215,2014-11-25 03:24:20.370215
1463,"Cross the road, turn right, then bear left and follow a macadam path which skirts a ball field in a town park. Cross the intersection of Washington and Edward Streets and go through another park, with a paved path following straight along the Aqueduct route, then turn right onto Spring Street. You will notice a ventilator on the school grounds to the right. This one is particularly interesting because it is inscribed with the name of the contractor who built this section of the Aqueduct and the date of the construction. Proceed ahead on Spring Street to Maple Place. Turn right here and then left, regaining the route of the Aqueduct, which is now a landscaped path, and reach Main Street.",8,140,2014-11-25 03:24:20.372039,2014-11-25 03:24:20.372039
1464,"After crossing Main Street, you will notice an interpretive sign to the left of the trail. You are approaching the Double Arch across the Sing Sing Kill -- one arch carries the Aqueduct; another, below, carries Broadway over the kill. Just before the arches, you will see a path leading to the right. Take a short detour here to visit the Ossining Heritage Area Visitor Center, in the hollow to the east of the arches. It contains exhibits on the construction of the Aqueduct and the Ossining Correctional Facility (commonly known as Sing Sing). After stopping at the visitor center, cross the Double Arch and reach a stone weir, built in 1882.",9,140,2014-11-25 03:24:20.373767,2014-11-25 03:24:20.373767
1481,"Rockwood Hall is the site of the former summer home of William Rockefeller (1841-1922), brother of John D. Rockefeller. In 1886, he purchased Rockwood, a 200-acre estate, and built Rockwood Hall, a mansion with 204 rooms. Frederick Law Olmsted designed the landscape, which includes many ornamental trees. Following Rockefeller's death in 1922, the estate was converted into a country club, which soon went bankrupt. In 1937, the property was acquired by John D. Rockefeller, Jr., William's nephew, who arranged for the mansion to be razed in 1941-42.",0,142,2014-11-25 03:24:20.410016,2014-11-25 03:24:20.410016
1465,"The trail route now crosses a street and climbs a flight of steps. After passing some brick-and-stone ruins to the left, turn left at the next street (Van Wyck Avenue), then immediately turn left again onto Snowden Avenue. Turn left at Water Street and follow it to Main Street, then turn right and continue to the Ossining Metro-North station, where southbound trains to Tarrytown leave every half hour (for schedules, call 1-800-METRO-INFO or go to ). Be sure to sit on the right side of the train to enjoy beautiful views of the Hudson River! The train ride takes only eight minutes. When you arrive in Tarrytown, proceed to the southern end of the station and follow Franklin Street up the hill and across South Broadway to where you started the hike.",10,140,2014-11-25 03:24:20.375459,2014-11-25 03:24:20.375459
1466,"Rockefeller State Park Preserve is an 865-acre park that was established in 1983, when the Rockefeller family donated a portion of their Pocantico Hills estate. The preserve is criss-crossed by a network of carriage roads, constructed by the Rockefellers in the 1920s and 1930s, and this hike follows these delightful gravel roads. It traverses the lesser-used western portion of the preserve and follows a portion of the Old Croton Aqueduct. Because there are many intersecting trails, not all of which are marked with signs, it is strongly advised to take a trail map with you.",0,141,2014-11-25 03:24:20.380212,2014-11-25 03:24:20.380212
1467,"You will notice a grassy road just to the west of Gory Brook Road. Proceed north along this road, going around a metal gate with the initials “O.C.A.” You’re now following the route of the Old Croton Aqueduct, built about 1840 to supply New York City with pure water and now a state park.",1,141,2014-11-25 03:24:20.382375,2014-11-25 03:24:20.382375
1468,"Soon, you’ll pass the Sleepy Hollow Cemetery to the left. In about half a mile, the aqueduct route curves to the left and crosses the Pocantico River on a high embankment. Just beyond, you’ll notice a stone structure to the left. Known as a weir, this structure contained valves that permitted the aqueduct to be drained for maintenance.",2,141,2014-11-25 03:24:20.384103,2014-11-25 03:24:20.384103
1469,"A short distance beyond the weir, you’ll come to a junction, where a dirt road enters from the right. Turn sharply right, leaving the route of the aqueduct, and enter the Rockefeller State Park Preserve. Almost immediately, you’ll reach a junction where you should turn right. You’re now following the Big Tree Trail, which curves to the left and descends gently.",3,141,2014-11-25 03:24:20.38582,2014-11-25 03:24:20.38582
1470,"Soon, you’ll reach an H-shaped junction. Here, you should turn sharply right, following a carriage road that initially parallels the road that you just walked on – but now heading in the opposite direction. Although no sign marks the trail, you’ve begun to follow the Pocantico River Trail, which will be your route for the next two miles.",4,141,2014-11-25 03:24:20.38758,2014-11-25 03:24:20.38758
1471,The trail descends to cross the Pocantico River on a stone-faced triple-arch bridge. To the right (west) is the massive embankment on which the Old Croton Aqueduct crosses the river. You just crossed this embankment (which can be difficult to see when the leaves are on the trees) a few minutes ago.,5,141,2014-11-25 03:24:20.389626,2014-11-25 03:24:20.389626
1472,"Immediately after crossing the bridge, turn left to continue on the Pocantico River Trail. You now begin to parallel the river, which is on your left. At the next intersection, turn right. The trail shortcuts a sharp bend in the river, but the river soon reappears to the left.",6,141,2014-11-25 03:24:20.391446,2014-11-25 03:24:20.391446
1473,"Just beyond, you’ll cross the abandoned Gory Brook Road (note the old concrete bridge over the river to the left). A short distance beyond, you’ll reach another junction. There are no signs here, but you should turn left to continue on the Pocantico River Trail, which crosses the river on a bridge. On the other side of the river, the Gory Brook Road Trail continues ahead, but you should turn right to continue on the Pocantico River Trail.",7,141,2014-11-25 03:24:20.39323,2014-11-25 03:24:20.39323
1474,"With the river now on the right, the trail passes several grassy meadows. Soon, you’ll come to yet another intersection. Ahead, two bridges lead across the Pocantico River, but you should turn left to continue on the Pocantico River Trail. The trail heads north, with the river still to your right. You will begin to hear the sounds of traffic from the rather lightly used Sleepy Hollow Road, which now parallels the trail on the other side of the river.",8,141,2014-11-25 03:24:20.394998,2014-11-25 03:24:20.394998
1475,"In a few minutes, you’ll come to a particularly attractive section of the river, where the water tumbles over cascades, and a short side trail leads to a small waterfall. A short distance beyond, you’ll reach a fork where the Eagle Hill Trail leaves to the left. You should take the right fork to continue on the Pocantico River Trail, but just beyond, continue straight ahead as the Old Sleepy Hollow Trail begins to the right.",9,141,2014-11-25 03:24:20.396617,2014-11-25 03:24:20.396617
1476,"Soon, the trail crosses under the busy and noisy Route 117, which bisects the park. North of the overpass, the trail parallels this limited-access road for a short distance, but soon moves away from it. Continue ahead at the next intersection, where a side trail goes off to the right. Just beyond, the Pocantico River Trail curves to the left, and it soon ends at a T-intersection with the 13 Bridges Trail.",10,141,2014-11-25 03:24:20.398427,2014-11-25 03:24:20.398427
1477,"Turn right and follow the 13 Bridges Trail, which climbs gently, following a winding route. Upon reaching the northeast corner of this section of the park, the trail curves to the left and begins a steady descent on switchbacks, passing through an attractive evergreen forest. At the base of the descent, it turns left and heads south, crossing Gory Brook and then paralleling it.",11,141,2014-11-25 03:24:20.400167,2014-11-25 03:24:20.400167
1478,"After a while, you’ll come to the first of 12 bridges over Gory Brook (the 13th bridge is the one on which you crossed the brook at the base of the descent), all crossed in rather quick succession. You’ll again cross under Route 117 and reach the end of the 13 Bridges Trail. The Gory Brook Road Trail continues straight ahead, but you should turn right onto the Witches Spring Trail, which descends to cross Gory Brook.",12,141,2014-11-25 03:24:20.401888,2014-11-25 03:24:20.401888
1479,"Just beyond the brook crossing, turn right onto the Spook Rock Trail, which climbs briefly but steeply. At the top, the trail turns sharply left, skirting the rock after which it is named. At the next intersection, continue straight ahead, now following the Big Tree Trail (which also goes off to the right). Proceed ahead at the following intersection, and continue on the Big Tree Trail until you reach the H-intersection that you encountered towards the start of the hike.",13,141,2014-11-25 03:24:20.403638,2014-11-25 03:24:20.403638
1480,"Bear left at this intersection and continue ahead, descending on the Pocantico River Trail (you briefly retrace your steps here). After crossing the triple-arch bridge over the Pocantico River, continue straight ahead. The trail begins to climb, and it soon bears right and heads south along the abandoned Gory Brook Road, which you should follow back to your car. This road directly parallels the aqueduct and runs only a few feet from it, but it offers a rather different experience than the aqueduct route that you followed at the start of the hike.",14,141,2014-11-25 03:24:20.405644,2014-11-25 03:24:20.405644
1482,"The Rockefeller family donated Rockwood Hall to New York State in 1999, and it now forms a part of Rockefeller State Park Preserve. Although the buildings are gone, the foundations remain, and the carriage roads that were constructed by the Rockefeller family offer an opportunity for a delightful stroll through the property, with panoramic views over the Hudson River. Bicycles are not allowed, and while equestrians are permitted (with a permit), a recent visit indicates that the carriage roads are rarely used by horses. Although not blazed, the roads followed by this hike are easily followed.",1,142,2014-11-25 03:24:20.411811,2014-11-25 03:24:20.411811
1483,"From the western end of the parking area, follow the crosswalk across the paved entrance road, bear right onto a paved road (closed to traffic) and continue uphill on a gravel road. At the top of the climb, bear right onto another road, surfaced with paving stones, soon reaching a spectacular viewpoint over the Hudson River.",2,142,2014-11-25 03:24:20.413577,2014-11-25 03:24:20.413577
1484,"After passing a huge weeping beech tree, a path diverges to the right, but continue ahead, passing stone foundation walls to the right. These walls are all that remains of William Rockefeller's huge mansion. As you approach the highest point along the road, the views of the Hudson River broaden, and you can see the Tappan Zee Bridge to the left, beyond the Kendal on Hudson retirement community. For the best views, you'll want to walk across the grassy area to the low stone wall that overlooks the river.",3,142,2014-11-25 03:24:20.415251,2014-11-25 03:24:20.415251
1485,"You may hear the sound of trains directly below you. Metro-North's Hudson Line runs along the east shore of the river, and you can clearly hear (but not see) the passing trains (you'll be able to see them later on in the hike).",4,142,2014-11-25 03:24:20.41694,2014-11-25 03:24:20.41694
1486,"After taking in the view, continue ahead along the road, which descends in a sweeping curve, bordered by stone walls. At the next intersection, turn left. Almost immediately, you'll reach a Y-intersection. Here, you should take the right fork. You're now following a gravel road that climbs very gently, soon coming out on a grassy field (to the right).",5,142,2014-11-25 03:24:20.418597,2014-11-25 03:24:20.418597
1487,"The road crosses another wooded area and emerges onto an open expanse, with grassy areas on both sides, and the Hudson River again visible through the trees on the left. Continue along the road, which curves sharply to the right at the end of the grassy area and reenters the woods.<br> When the gravel road ends at a locked gate, turn left onto the paved Rockwood Road and follow it downhill. Immediately after crossing a concrete bridge over Rockwood Hall Brook, turn left at a gate, then continue ahead on a gravel road, as another road departs to the right. The gravel road proceeds through a ravine studded with rhododendron, crossing five bridges over the brook in close succession. Continue to follow the road, which parallels the brook, until you approach the shore of the Hudson River.",6,142,2014-11-25 03:24:20.420247,2014-11-25 03:24:20.420247
1488,"A bench has been placed along the trail here, and this is a good place to take a break and enjoy the panoramic north-facing view, with Croton Point jutting out into the river. The railroad tracks are now visible below, and you may see a Metro-North or Amtrak train zoom by.<br> Continue along the gravel road, which now heads south, with a grassy slope to the left and the river to the right. As you proceed, you can see the river through the trees.",7,142,2014-11-25 03:24:20.422006,2014-11-25 03:24:20.422006
1489,"After passing a huge oak tree to the left, you'll come to a fork. Here, you should bear right and continue heading south along the river. Soon, you'll see stone walls above a grassy slope to the left. These walls mark the site of the Rockefeller mansion that you passed by earlier on the hike.<br> At the southern end of the Rockwood Hall property (marked by a number of evergreen trees), there are panoramic views up and down the Hudson River. Another bench has been placed here, and you may wish to pause once more to enjoy the views.",8,142,2014-11-25 03:24:20.423872,2014-11-25 03:24:20.423872
1490,"Continue along the gravel road, which bears left and begins to head east. At the next intersection, a path to the right leads into the Kendal on Hudson property, but you should continue ahead on the gravel road, which winds uphill. Upon reaching another path which heads into Kendal on Hudson, bear left and continue uphill on a gravel road bordered by stone walls. At the next intersection, bear right and head down to the parking area where the hike began.",9,142,2014-11-25 03:24:20.425558,2014-11-25 03:24:20.425558
1491,">
<p>To view a photo collection for this hike, click .",10,142,2014-11-25 03:24:20.427219,2014-11-25 03:24:20.427219
1492,"From the parking area, walk around the gate and take the right fork of the Loop Road (a gravel road, closed to private vehicles). Follow the road uphill on switchbacks through a deciduous forest. In about half a mile, you'll pass dramatic cliffs of Shawangunk Conglomerate&nbsp;on the left, with excellent views from rock outcrops on the right. Just beyond, you'll see a wide dirt road that goes off to the left. Turn left and follow this road, which leads in a short distance to the top of Sam's Point, with even more spectacular views to the south along the Shawangunk Ridge and to the east over the Wallkill Valley. This is a good spot to take a break.",0,143,2014-11-25 03:24:20.431489,2014-11-25 03:24:20.431489
1493,"After taking in the views, return to the Loop Road (now&nbsp;paved)&nbsp;and turn left. The road levels off, and the vegetation changes dramatically. The deciduous forest that you have encountered up to here is replaced by a ridgetop dwarf pitch pine forest, with a thick understory of blueberries and huckleberries. Most of the pitch pines grow only about three-to-six feet high - not much higher than the blueberries in the understory!",1,143,2014-11-25 03:24:20.43349,2014-11-25 03:24:20.43349
1494,"Continue along the road for another half a mile until you reach a junction where a&nbsp;gravel road descends to the right. Turn right, following a sign to Ice Caves Road. In a short distance, you'll notice a sign marking the start of the Verkeerderkill Falls Trail to the left. Continue ahead along the road, but note this turn, as the continuation of the hike will use this trail. As the road descends, it curves to the north, with views ahead over the northern part of the Shawangunk Ridge, including Castle Point and Gertrude's Nose in Minnewaska State Park.",2,143,2014-11-25 03:24:20.435187,2014-11-25 03:24:20.435187
1495,"At the end of the road, you'll come to a large open area that formerly was used for parking when the road was open to vehicular traffic. Towards the end of the open area, a&nbsp;sign marks the start of the Ice Caves Loop Trail. Developed as a commercial tourist attraction by a private individual in 1967, the Ice Caves were closed in 1996 when the property was acquired by The Nature Conservancy. In 2002, they reopened, but some artificial features (such as colored lights) have been eliminated.",3,143,2014-11-25 03:24:20.436794,2014-11-25 03:24:20.436794
1496,"Turn right and descend on a winding footpath, with wooden guardrails, steeply in places. Soon, you’ll descend stone steps into a crevice in the rock, passing underneath a rock wedged overhead. The difference in temperature is quite noticeable! After turning left and passing through a narrower crevice, the trail emerges into the open. Follow the white blazes, which cross several wooden bridges and lead along the base of cliffs on the left, passing beneath overhanging rock ledges. At one point, you’ll have to climb a short wooden ladder.",4,143,2014-11-25 03:24:20.43875,2014-11-25 03:24:20.43875
1497,"Soon, the trail turns left and continues through a rock crevice deep below the surface. Motion-sensitive lighting has been installed to illuminate your passage through this cool, dark area. When you leave this crevice and again emerge into the open, you’ll descend wooden steps, climb stone steps and a wooden ladder, and continue past more dramatic cliffs and under overhanging rock ledges.",5,143,2014-11-25 03:24:20.44053,2014-11-25 03:24:20.44053
1498,"A short distance ahead, the trail bears left and goes through another narrow crevice on a raised boardwalk. The Ice Caves are named for this spot, where ice and snow can usually be seen even in late summer!",6,143,2014-11-25 03:24:20.442397,2014-11-25 03:24:20.442397
1499,"Leaving this rock crevice, you’ll climb a wooden ladder and emerge on a open rock outcrop where a solar panel has been installed to provide power to the lighting in the caves. This marks the end of your spectacular trip through the Ice Caves. Here, the white-blazed trail turns right and returns to the start of the loop. Before following this trail, turn left and proceed a short distance to exposed rock outcrops, with excellent views to the north and east. After enjoying the views, continue ahead on the white-blazed trail and follow it back to the open area where you started the descent into the Ice Caves.",7,143,2014-11-25 03:24:20.44405,2014-11-25 03:24:20.44405
1500,"Now retrace your steps up the dirt road to the junction with the Verkeerderkill Falls Trail (just before you reach the main Loop Road). Turn right and follow this trail, marked with the aqua blazes of the Long Path, which proceeds through a dwarf pitch pine forest, with a thick understory of blueberries. There are good views ahead of the northern Shawangunk Ridge.",8,143,2014-11-25 03:24:20.445691,2014-11-25 03:24:20.445691
1501,"After about 20 minutes, you'll cross the outlet stream of Lake Maratanza. Here, the vegetation briefly changes to a deciduous oak-birch forest, with an understory of ferns. Soon, the pitch pines reappear. A short distance ahead, you'll reach a T-intersection where you should bear right. As the trail begins to descend towards Verkeerderkill Falls, the pitch pines first increase in size, then disappear altogether, with deciduous trees and other evergreen species becoming more prevalent.",9,143,2014-11-25 03:24:20.447458,2014-11-25 03:24:20.447458
1502,"In about an hour from the beginning of the Verkeerderkill Falls Trail, you'll reach the Verkeerder Kill - a braided stream in an area of hemlock and rhododendron. Unless the water is very high, the stream can be easily crossed on rocks. The open rock slabs along the stream provide a pleasant setting to take a break, but you'll want to continue ahead a short distance along the aqua-blazed trail. After passing a sign designating this area as one of the world's ""last great places,"" the trail makes a sharp turn to the left. Bear right here and follow an unmarked path to a rock ledge overlooking the dramatic 180-foot-high Verkeerderkill Falls - the highest waterfall in the Shawangunks. Be careful, as there is a sheer drop from here to the bottom of the falls! You'll want to spend some time at this place of special beauty.",10,143,2014-11-25 03:24:20.449198,2014-11-25 03:24:20.449198
1503,"It is possible to make a longer ten-mile loop hike by continuing ahead on the aqua-blazed Long Path for another 0.4 mile, turning left onto the red-blazed High Point Trail (a relatively difficult route, requiring the use of hands as well as feet), then turning left and following the High Point Carriageway back to the Loop Road. However, the most direct return route is to retrace your steps along the Long Path to the Ice Caves Road, turn right for about 200 feet along the road, then turn left and follow the Loop Road back to the parking area where you began the hike.",11,143,2014-11-25 03:24:20.450818,2014-11-25 03:24:20.450818
1504,"From the parking area, walk around the gate and take the left fork of the Loop Road (a gravel road, closed to private vehicles, but open to service vehicles). Follow the road uphill, passing several dilapidated shacks on the left, built to house the “berry pickers” who lived there seasonally while harvesting the blueberries and huckleberries which are found in abundance in the area. In 0.3 mile, a wooden sign on the left marks the start of the South Gully Trail, the route of the aqua-blazed Long Path. Continue ahead on the gravel Loop Road, which now levels off.",0,144,2014-11-25 03:24:20.455087,2014-11-25 03:24:20.455087
1505,"About a mile from the start, you’ll notice several radio towers on the left. Soon, an unmarked side trail begins on the right (opposite a road on the left that leads to one of the towers). Follow this side trail a short distance down to the scenic Lake Maratanza, the highest of the five “Sky Lakes” (the others are Mohonk Lake, Lake Minnewaska, Lake Awosting and Mud Pond). Lake Maratanza serves as the water supply for the Village of Ellenville, so no swimming is permitted.",1,144,2014-11-25 03:24:20.456878,2014-11-25 03:24:20.456878
1506,"After taking a break at the shore of the lake, return to the Loop Road and turn right. Soon, you’ll reach a junction marked by a wooden sign. Turn left here and begin to follow the High Point Road, which begins as a wide gravel road. In 0.4 mile, you’ll notice a sign on the left that marks the start of the yellow-blazed Indian Rock Trail. Turn left and follow this trail, which crosses a wet area on a long set of puncheons and continues through pitch pines, with a dense understory of blueberries.",2,144,2014-11-25 03:24:20.458577,2014-11-25 03:24:20.458577
1507,"In about a third of a mile, the trail curves to the right, with an open rock ledge straight ahead. Walk out to the ledge, which offers a panoramic view to the west and north. The mountains you see to the right are the Catskill Mountains, including Slide Mountain, the highest in the Catskills. You’ll want to stop here and enjoy the broad scenic view.",3,144,2014-11-25 03:24:20.460329,2014-11-25 03:24:20.460329
1508,"Continue ahead on the Indian Rock Trail, which now begins a winding downhill course. In another quarter of a mile, you’ll emerge on an open expanse of rock. Watch carefully for the blazes, which take you down through a narrow crevice and lead out to Indian Rock, for which the trail is named. This large fractured boulder is perched near the top of a cliff and balanced on a smaller boulder. There are views to the west and north from the base of the boulder, but the viewpoint you passed along the way offers broader views.",4,144,2014-11-25 03:24:20.462014,2014-11-25 03:24:20.462014
1509,"After spending some time at this fascinating boulder, retrace your steps back to the High Point Road and turn left. In another three-quarters of a mile, the improved gravel road ends and the road becomes grassier and somewhat narrower. Just beyond, you’ll come to a west-facing view, with a bench for those who wish to take a break. Continue ahead on the High Point Road, soon passing a view, on the right, of High Point, which you’ll soon climb.",5,144,2014-11-25 03:24:20.463988,2014-11-25 03:24:20.463988
1510,"In another half mile, you’ll come to a junction, marked by a wooden sign. Ahead, High Point Road is somewhat overgrown, and you should turn right, now following the red-blazed High Point Trail, which will be your route for the next 2.5 miles. Most of the blazes are painted on the rocks on the footpath, but you will also notice some blazes on trees along the way.",6,144,2014-11-25 03:24:20.466027,2014-11-25 03:24:20.466027
1525,"0.4 mile, you'll reach a Y-intersection. Here, you should bear left and cross a stone-faced bridge, with the wide river visible through the trees on the left. The road you are following now becomes somewhat rougher. In another 0.4 mile, you'll pass a wetland to the left. Just beyond, the road curves to the right and passes between two huge boulders. By now, the trail has moved away from the road, and the noise of the traffic can barely be heard.",2,145,2014-11-25 03:24:20.498567,2014-11-25 03:24:20.498567
1511,"The trail begins by climbing rather steeply to a T-intersection. Here, the blue-blazed Berry Picker Trail begins on the left, but you should turn right to continue on the red-blazed High Point Trail, which is now joined by the Long Path (along the route of the High Point Trail, the Long Path is marked only by occasional logo blazes). In a short distance, you’ll emerge onto a panoramic viewpoint from an open rock ledge, with views to the west and north. You’ll want to stop briefly to take in the view, but don’t spend too much time here, as you’ll soon come to an even more spectacular viewpoint. Continue along the High Point Trail, which ascends very gently through dense stands of pitch pine. In about a quarter of a mile, you’ll reach High Point, the highest point in the area (2,240 feet), marked by a USGS benchmark.",7,144,2014-11-25 03:24:20.467818,2014-11-25 03:24:20.467818
1512,"Although it is not the highest point in the Shawangunks (that point, elevation 2,289 feet, is just to the west of the High Point Road a short distance north of the Loop Road), High Point offers a panoramic 360-degree view. To the north, you can see the Catskills, with Slide Mountain and the Burroughs Range in the foreground, and the peaks of the Devil’s Path (Plateau, Sugarloaf, Twin and Indian Head) to the right in the distance. The radio towers you passed previously are visible to the southwest, and to the northeast, you can see Gertrude’s Nose in Minnewaska State Preserve. The Hudson Highlands can be seen to the east, and on a clear day, you might even get a glimpse of the Hudson River. Although High Point is surrounded by a dense growth of pitch pines, the trees grow only about six feet high in this harsh&nbsp;environment, so you can easily see in all directions over the treetops.",8,144,2014-11-25 03:24:20.46968,2014-11-25 03:24:20.46968
1513,"When you’re ready to continue, follow the High Point Trail as it steeply descends from the rock ledge and continues through a dense stand of pitch pines, with an understory of blueberries. For the next mile, you’ll follow a footpath through the dense pines and blueberries, with several steep descents of rock ledges and occasional views to the right. After about a mile, you’ll emerge onto a rock outcrop which offers panoramic views to the west and south. To the southwest, across the valley, you can see the radio towers that you passed earlier in the hike, and the Wallkill Valley is visible to the south. For the next half mile, you’ll be following a dramatic escarpment, with many views along the way. Finally, the High Point Trail goes back into the woods and descends to reach a T-intersection, marked by a sign.",9,144,2014-11-25 03:24:20.47177,2014-11-25 03:24:20.47177
1514,"The light-blue-blazed Scenic Trail begins on the left, but you should turn right, following the Verkeerder Kill Falls Trail (also the route of the Long Path). The trail is now marked with the aqua blazes of the Long Path. You will note that the pitch pines that you’ve seen for most of the hike have been replaced by deciduous trees in this area. A short distance ahead, you’ll come to a fork. The Verkeerder Kill Falls Trail bears left here, but you should take the right fork, which leads to a exposed rock ledge, with two glacial erratics, that offers views to the west and south.",10,144,2014-11-25 03:24:20.473693,2014-11-25 03:24:20.473693
1515,"Return to the trail and follow it as it descends, steeply in places, towards the falls. As you approach the falls, the trail turns right, but you should continue ahead to a rock ledge overlooking the 180-foot-high Verkeerder Kill Falls – the highest waterfall in the Shawangunks. Use extreme care, as there is a sheer drop from here to the bottom of the falls! The falls are most dramatic after heavy rains, and might be reduced to a trickle in times of drought.",11,144,2014-11-25 03:24:20.475549,2014-11-25 03:24:20.475549
1516,"You’ll want to take a break here to appreciate this natural wonder. When you’re ready to continue, turn left on the Verkeerder Kill Falls Trail/Long Path, which almost immediately crosses the braided Verkeerder Kill above the falls. Crossing the stream on rocks is usually very easy, but it can be challenging if the water is high.",12,144,2014-11-25 03:24:20.477322,2014-11-25 03:24:20.477322
1517,"The trail now begins a gradual climb to the Loop Road near Sam’s Point. You’ll be gaining about 500 feet in elevation over the next two miles, but most of climb is gentle. At first, you’ll pass through an area dominated by tall deciduous trees – a contrast to the stunted pitch pines that have surrounded the trail for most of the way. When you reach the 2,100-foot contour, the pitch pine-blueberry forest returns.",13,144,2014-11-25 03:24:20.478978,2014-11-25 03:24:20.478978
1518,"Just beyond, the trail makes a sharp left turn (the overgrown path to the right, now abandoned, once led to the Loop Road near Lake Maratanza). The trail now levels off, and a short distance beyond, the vegetation changes to a birch forest with an understory of ferns. After the trail crosses an intermittent stream (the outlet of Lake Maratanza), the pitch pine/blueberry forest resumes, and the trail climbs some more.",14,144,2014-11-25 03:24:20.48098,2014-11-25 03:24:20.48098
1519,"Soon, views appear to the northeast over Minnewaska State Park Preserve. The three rock formations that you see are (left to right) Castle Point, Hamilton Point and Gertrude’s Nose. After bending to the right and passing through an area dominated by blueberry bushes, with only occasional pitch pines, the Verkeerder Kill Falls Trail ends at a junction with the road that leads to the Ice Caves. If you’d like to visit the Ice Caves, turn left on the road, but if you’ve done enough hiking for the day, turn right and head uphill to the Loop Road, where you should turn left.",15,144,2014-11-25 03:24:20.483894,2014-11-25 03:24:20.483894
1520,"Follow the Loop Road (here, a deteriorated paved road) for about half a mile until a wide road goes off to the right. Turn right and follow this road for about 250 feet to Sam’s Point, which offers panoramic views to the southwest. Legend has it that, during the French and Indian War in the 1750s, a frontiersman named Sam Gonsalus leaped off this promontory to escape from Native Americans and landed safely in the bushes below. To prevent modern-day visitors from attempting the same feat, a stone wall has been erected around the lookout point.",16,144,2014-11-25 03:24:20.485962,2014-11-25 03:24:20.485962
1521,"Return to the Loop Road, turn right, and follow the road as it descends on switchbacks below the cliffs of Sam’s Point and returns to the Conservation Center and the parking area where the hike began.",17,144,2014-11-25 03:24:20.487749,2014-11-25 03:24:20.487749
1522,&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,18,144,2014-11-25 03:24:20.48952,2014-11-25 03:24:20.48952
1523,"Saxon Woods is a 700-acre park in the heart of Westchester County, only 20 miles from the George Washington Bridge. Although the park is surrounded by development and bordered by several major highways, it offers the opportunity for a pleasant walk through attractive woods, passing interesting rock outcrops along the way. The trails in the southern section of the park (which largely follow woods roads) are not officially blazed, although you will encounter some old orange and white paint blazes along the route of the hike. (The route of the hike is shown as ""Loop 1"" on the park map that is available online.)",0,145,2014-11-25 03:24:20.49385,2014-11-25 03:24:20.49385
1524,"m the parking area, walk back down the entrance road. Just before reaching the bridge over the western branch of the Mamaroneck River, turn right on a gravel road blocked off with a cable barrier. Follow this road as it heads southwest, parallel to the Mamaroneck River. Unfortunately, you can hear the sounds of the traffic on Mamaroneck Avenue (on the other side of the river), although this busy road is largely shielded from view by the trees.",1,145,2014-11-25 03:24:20.496221,2014-11-25 03:24:20.496221
1526,"hort distance beyond, just before reaching a boulder on the right side of the trail, you'll notice a tree with a double orange blaze. Turn left onto a narrower path, cross a small stream on rocks, and follow a woods road gently uphill. Near the top of the climb, you'll pass an interesting split boulder to the left. The path now narrows to a trail, with houses visible to the left.",3,145,2014-11-25 03:24:20.500461,2014-11-25 03:24:20.500461
1527,"er passing small ponds, first to the right, then to the left, the trail once again approaches busy Mamaroneck Avenue. It descends slightly, passes a modern brick house, and bears right, heading uphill. The trail once more widens to a woods road, and some old white blazes begin to appear along the route.",4,145,2014-11-25 03:24:20.502331,2014-11-25 03:24:20.502331
1528,"ut a mile and a half from the start of the hike, you'll cross a stone-faced bridge over a stream and reach a T-intersection. Here, you should turn left. After passing some interesting rock formations on the right, you'll encounter a huge blowdown that blocks the trail. Follow a footpath to the right that skirts the fallen tree and returns to the woods road that you've been following.",5,145,2014-11-25 03:24:20.504162,2014-11-25 03:24:20.504162
1529,"t past two unmarked trails that lead to the left, you'll reach an abandoned stone building. Stay to the right and continue ahead on the woods road that you have been following. Houses are soon visible through the trees to the left. You're now heading northeast, parallel to the route that you followed at the start of the hike, but further uphill.",6,145,2014-11-25 03:24:20.506288,2014-11-25 03:24:20.506288
1530,"er crossing a bridge (with wooden railings) over a stream, you'll reach a junction with a woods road that leaves to the right. Continue straight ahead, uphill. Soon, you'll pass a pond to the left and come to a picnic area. Just beyond, a paved path to the right descends to the parking area where the hike began.",7,145,2014-11-25 03:24:20.508026,2014-11-25 03:24:20.508026
